layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
1.59256,0.0731879,0.00200246,1.39316,0.0570542,0.0671584,0


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
1.59256,0.0731879,0.00200246,1.39316,0.0570542,0.0671584,0


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
Total,0.0125477,0,0,0,0.208039,0,0,0,0,0,0,0,0,0,0,0,, , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
0.765912,79.6956,12.6986,inf,inf,inf
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
1.59893,0.0731879,0.00200647,1.39316,0.0634247,0.0671584,0


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
Total,0.00124522,0,0,0,0.0107679,0,0,0,0,0,0,0,0,0,0,0,, , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.46271,803.07,12.6486,inf,inf,inf
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
1.59893,0.0731879,0.00200647,1.39316,0.0634247,0.0671584,0


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
1.59893,0.0731879,0.00200647,1.39316,0.0634247,0.0671584,0


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
1.59893,0.0731879,0.00200647,1.39316,0.0634247,0.0671584,0


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
1.59893,0.0731879,0.00200647,1.39316,0.0634247,0.0671584,0


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
1.59893,0.0731879,0.00200647,1.39316,0.0634247,0.0671584,0


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
1.59893,0.0731879,0.00200647,1.39316,0.0634247,0.0671584,0


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
1.59893,0.0731879,0.00200647,1.39316,0.0634247,0.0671584,0


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
Total,1.45125,0,0,0,1.73644,0,0,0,0,0,0,0,0,0,0,0,, , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
0.00907042,0.689062,0.0108529,inf,inf,inf
Total,0.0125477,0,0,0,0.208039,0,0,0,0,0,0,0,0,0,0,0,, , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
0.765912,79.6956,12.6986,inf,inf,inf
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.248893,0.0731879,0.000789811,0.0573353,0.0505949,0.0669854,0


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
11,0.020228,0,0,0,0.0219174,0,0,0,0,0,0,0,0,0,0,0,, , 0.000867769,2.11417e-06,0.0141563,4.4129e-05,0.000391298,0,0,0,0.0035342,3.01907e-05,0.00565225,0.000171826,4.2809e-05,0,0,0
12,0.0202744,0,0,0,0.0219178,0,0,0,0,0,0,0,0,0,0,0,, , 0.000867752,2.11417e-06,0.0141883,4.4129e-05,0.000391307,0,0,0,0.00353423,3.01907e-05,0.00565225,0.000171831,4.28097e-05,0,0,0
13,0.0203208,0,0,0,0.0219185,0,0,0,0,0,0,0,0,0,0,0,, , 0.000867734,2.11417e-06,0.0142203,4.4129e-05,0.000391316,0,0,0,0.00353454,3.01907e-05,0.00565225,0.000171836,4.28105e-05,0,0,0
14,0.0203672,0,0,0,0.0219188,0,0,0,0,0,0,0,0,0,0,0,, , 0.000867717,2.11417e-06,0.0142523,4.4129e-05,0.000391325,0,0,0,0.00353447,3.01907e-05,0.00565225,0.000171841,4.28112e-05,0,0,0
15,0.0204136,0,0,0,0.0219196,0,0,0,0,0,0,0,0,0,0,0,, , 0.0008677,2.11417e-06,0.0142843,4.4129e-05,0.000391335,0,0,0,0.00353484,3.01907e-05,0.00565225,0.000171846,4.2812e-05,0,0,0
16,0.02046,0,0,0,0.0219201,0,0,0,0,0,0,0,0,0,0,0,, , 0.000867682,2.11417e-06,0.0143163,4.4129e-05,0.000391344,0,0,0,0.00353487,3.01907e-05,0.00565225,0.00017185,4.28127e-05,0,0,0
17,0.0205064,0,0,0,0.0219208,0,0,0,0,0,0,0,0,0,0,0,, , 0.000867665,2.11417e-06,0.0143483,4.4129e-05,0.000391353,0,0,0,0.00353523,3.01907e-05,0.00565225,0.000171855,4.28134e-05,0,0,0
18,0.0205528,0,0,0,0.0219215,0,0,0,0,0,0,0,0,0,0,0,, , 0.000867648,2.11417e-06,0.0143803,4.4129e-05,0.000391362,0,0,0,0.00353547,3.01907e-05,0.00565225,0.00017186,4.28142e-05,0,0,0
19,0.0205992,0,0,0,0.0219218,0,0,0,0,0,0,0,0,0,0,0,, , 0.000867631,2.11417e-06,0.0144123,4.4129e-05,0.000391371,0,0,0,0.00353543,3.01907e-05,0.00565225,0.000171865,4.28149e-05,0,0,0
20,0.0206456,0,0,0,0.0219224,0,0,0,0,0,0,0,0,0,0,0,, , 0.00086763,2.11417e-06,0.0144443,4.4129e-05,0.00039138,0,0,0,0.00353562,3.01907e-05,0.00565225,0.00017187,4.28157e-05,0,0,0
21,0.0206922,0,0,0,0.0219229,0,0,0,0,0,0,0,0,0,0,0,, , 0.000867877,2.11417e-06,0.0144763,4.4129e-05,0.00039139,0,0,0,0.0035357,3.01907e-05,0.00565225,0.000171875,4.28164e-05,0,0,0
22,0.0207389,0,0,0,0.0219235,0,0,0,0,0,0,0,0,0,0,0,, , 0.000868127,2.11417e-06,0.0145083,4.4129e-05,0.000391399,0,0,0,0.00353586,3.01907e-05,0.00565225,0.000171879,4.28171e-05,0,0,0
23,0.0207856,0,0,0,0.0219241,0,0,0,0,0,0,0,0,0,0,0,, , 0.000868378,2.11417e-06,0.0145403,4.4129e-05,0.000391408,0,0,0,0.00353607,3.01907e-05,0.00565225,0.000171884,4.28179e-05,0,0,0
24,0.0208322,0,0,0,0.0219245,0,0,0,0,0,0,0,0,0,0,0,, , 0.000868633,2.11417e-06,0.0145723,4.4129e-05,0.000391417,0,0,0,0.00353612,3.01907e-05,0.00565225,0.000171889,4.28186e-05,0,0,0
25,0.0208789,0,0,0,0.021925,0,0,0,0,0,0,0,0,0,0,0,, , 0.000868891,2.11417e-06,0.0146043,4.4129e-05,0.000391426,0,0,0,0.00353621,3.01907e-05,0.00565225,0.000171894,4.28194e-05,0,0,0
26,0.0209256,0,0,0,0.0219257,0,0,0,0,0,0,0,0,0,0,0,, , 0.000869138,2.11417e-06,0.0146363,4.4129e-05,0.000391435,0,0,0,0.0035365,3.01907e-05,0.00565225,0.000171899,4.28201e-05,0,0,0
27,0.0209722,0,0,0,0.0219263,0,0,0,0,0,0,0,0,0,0,0,, , 0.000869407,2.11417e-06,0.0146684,4.4129e-05,0.000391445,0,0,0,0.00353665,3.01907e-05,0.00565225,0.000171903,4.28208e-05,0,0,0
28,0.0210189,0,0,0,0.0219269,0,0,0,0,0,0,0,0,0,0,0,, , 0.000869652,2.11417e-06,0.0147004,4.4129e-05,0.000391454,0,0,0,0.00353686,3.01907e-05,0.00565225,0.000171908,4.28216e-05,0,0,0
29,0.0210656,0,0,0,0.0219273,0,0,0,0,0,0,0,0,0,0,0,, , 0.000869943,2.11417e-06,0.0147324,4.4129e-05,0.000391463,0,0,0,0.00353691,3.01907e-05,0.00565225,0.000171913,4.28223e-05,0,0,0
30,0.0211123,0,0,0,0.021928,0,0,0,0,0,0,0,0,0,0,0,, , 0.00087017,2.11417e-06,0.0147644,4.4129e-05,0.000391472,0,0,0,0.00353715,3.01907e-05,0.00565225,0.000171918,4.2823e-05,0,0,0
31,0.021159,0,0,0,0.0219285,0,0,0,0,0,0,0,0,0,0,0,, , 0.000870489,2.11417e-06,0.0147964,4.4129e-05,0.000391481,0,0,0,0.00353723,3.01907e-05,0.00565225,0.000171923,4.28238e-05,0,0,0
32,0.0212056,0,0,0,0.0219291,0,0,0,0,0,0,0,0,0,0,0,, , 0.000870651,2.11417e-06,0.0148284,4.4129e-05,0.00039149,0,0,0,0.00353752,3.01907e-05,0.00565225,0.000171928,4.28245e-05,0,0,0
33,0.0212523,0,0,0,0.0219297,0,0,0,0,0,0,0,0,0,0,0,, , 0.000870947,2.11417e-06,0.0148604,4.4129e-05,0.0003915,0,0,0,0.00353765,3.01907e-05,0.00565225,0.000171932,4.28253e-05,0,0,0
34,0.0212985,0,0,0,0.02193,0,0,0,0,0,0,0,0,0,0,0,, , 0.000870733,2.11417e-06,0.0148924,4.4129e-05,0.000391509,0,0,0,0.00353756,3.01907e-05,0.00565225,0.000171937,4.2826e-05,0,0,0
35,0.0213456,0,0,0,0.0219306,0,0,0,0,0,0,0,0,0,0,0,, , 0.000871498,2.11417e-06,0.0149244,4.4129e-05,0.000391518,0,0,0,0.00353779,3.01907e-05,0.00565225,0.000171942,4.28267e-05,0,0,0
36,0.021387,0,0,0,0.0219312,0,0,0,0,0,0,0,0,0,0,0,, , 0.000866402,2.11417e-06,0.0149564,4.4129e-05,0.000391527,0,0,0,0.00353794,3.01907e-05,0.00565225,0.000171947,4.28275e-05,0,0,0
37,0.0214385,0,0,0,0.0219316,0,0,0,0,0,0,0,0,0,0,0,, , 0.00087156,2.11417e-06,0.0149884,4.4129e-05,0.000391536,0,0,0,0.00353796,3.01907e-05,0.00565225,0.000171952,4.28282e-05,0,0,0
38,0.0214853,0,0,0,0.0219323,0,0,0,0,0,0,0,0,0,0,0,, , 0.000871926,2.11417e-06,0.0150204,4.4129e-05,0.000391545,0,0,0,0.00353831,3.01907e-05,0.00565225,0.000171957,4.2829e-05,0,0,0
39,0.0215262,0,0,0,0.0219326,0,0,0,0,0,0,0,0,0,0,0,, , 0.000866402,2.11417e-06,0.0150524,4.4129e-05,0.000391555,0,0,0,0.00353813,3.01907e-05,0.00565225,0.000171961,4.28297e-05,0,0,0
40,0.0215727,0,0,0,0.0219336,0,0,0,0,0,0,0,0,0,0,0,, , 0.000866441,2.11417e-06,0.0150844,4.4129e-05,0.000391564,0,0,0,0.00353872,3.01907e-05,0.00565225,0.000171966,4.28304e-05,0,0,0
41,0.0216199,0,0,0,0.0219339,0,0,0,0,0,0,0,0,0,0,0,, , 0.000867257,2.11417e-06,0.0151164,4.4129e-05,0.000391573,0,0,0,0.00353863,3.01907e-05,0.00565225,0.000171971,4.28312e-05,0,0,0
42,0.0216659,0,0,0,0.0219343,0,0,0,0,0,0,0,0,0,0,0,, , 0.000866876,2.11417e-06,0.0151484,4.4129e-05,0.000391582,0,0,0,0.00353869,3.01907e-05,0.00565225,0.000171976,4.28319e-05,0,0,0
43,0.0217119,0,0,0,0.0219351,0,0,0,0,0,0,0,0,0,0,0,, , 0.000866402,2.11417e-06,0.0151804,4.4129e-05,0.000391591,0,0,0,0.00353903,3.01907e-05,0.00565225,0.000171981,4.28327e-05,0,0,0
44,0.0217583,0,0,0,0.0219356,0,0,0,0,0,0,0,0,0,0,0,, , 0.000866402,2.11417e-06,0.0152124,4.4129e-05,0.0003916,0,0,0,0.00353915,3.01907e-05,0.00565225,0.000171986,4.28334e-05,0,0,0
45,0.0218057,0,0,0,0.021936,0,0,0,0,0,0,0,0,0,0,0,, , 0.000867434,2.11417e-06,0.0152444,4.4129e-05,0.00039161,0,0,0,0.00353918,3.01907e-05,0.00565225,0.00017199,4.28341e-05,0,0,0
46,0.0218522,0,0,0,0.0219367,0,0,0,0,0,0,0,0,0,0,0,, , 0.000867474,2.11417e-06,0.0152764,4.4129e-05,0.000391619,0,0,0,0.00353944,3.01907e-05,0.00565225,0.000171995,4.28349e-05,0,0,0
47,0.0218989,0,0,0,0.0219371,0,0,0,0,0,0,0,0,0,0,0,, , 0.000867798,2.11417e-06,0.0153084,4.4129e-05,0.000391628,0,0,0,0.00353944,3.01907e-05,0.00565225,0.000172,4.28356e-05,0,0,0
48,0.0219439,0,0,0,0.0219378,0,0,0,0,0,0,0,0,0,0,0,, , 0.000866402,2.11417e-06,0.0153404,4.4129e-05,0.000391637,0,0,0,0.00353974,3.01907e-05,0.00565225,0.000172005,4.28364e-05,0,0,0
49,0.0219903,0,0,0,0.0219383,0,0,0,0,0,0,0,0,0,0,0,, , 0.000866402,2.11417e-06,0.0153724,4.4129e-05,0.000391646,0,0,0,0.0035398,3.01907e-05,0.00565225,0.00017201,4.28371e-05,0,0,0
50,0.0220368,0,0,0,0.0219388,0,0,0,0,0,0,0,0,0,0,0,, , 0.000866402,2.11417e-06,0.0154045,4.4129e-05,0.000391655,0,0,0,0.00353989,3.01907e-05,0.00565225,0.000172014,4.28378e-05,0,0,0
Total,1.04716,0,0,0,1.09475,0,0,0,0,0,0,0,0,0,0,0,, , 0.034733,8.45668e-05,0.591215,0.00176516,0.0156591,0,0,0,0.141485,0.00120763,0.22609,0.00687681,0.00171294,0,0,0


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
0.0143871,0.954968,0.015041,inf,inf,inf
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.248893,0.0731879,0.000789811,0.0573353,0.0505949,0.0669854,0


